id,routeDate,parcels,firstToLastStopActualDurationHours,firstToLastStopEstimatedTravelTimeHours,routeCentroidLatitude,routeCentroidLongitude
C9ErLOGTHYivgpphu6F5Mg==,11/08/2025,36,4.058611111,0.817777778,51.46866023,-0.05603343
gOLdKH8wAdG0WyCpwCZILQ==,07/08/2025,60,4.616944444,1.946388889,51.58627369,0.194472972
+iZJk5orBNw8poMwJJL6xQ==,01/08/2025,86,6.517777778,1.842777778,51.59971444,-0.323856528
81Xkcm4bRqLYEAAurLAOWg==,10/08/2025,55,4.916944444,1.498333333,51.62440626,-0.112811677
xnyegyYeRJ7OMm4SZTjtyA==,22/07/2025,95,8.169444444,1.213888889,51.59861079,-0.171901647
n+Dv2GSI0MFW13eV1uv78Q==,18/07/2025,92,8.948333333,1.443333333,51.4564858,-0.320772959
FvZVJLVxzaksorLXG2Vsog==,09/08/2025,80,8.854166667,1.988333333,51.37195525,-0.182157747
TfJpnkA+E9yIeG8tf60Ccw==,09/08/2025,78,6.772777778,1.249444444,51.44650172,-0.086516768
nFI4J+ti5VT3l0littXWAQ==,20/07/2025,80,8.994722222,1.315833333,51.58123063,-0.10234514
eI5je9hS1yryOvlFzNTPQQ==,19/07/2025,61,5.693611111,1.989722222,51.60735141,0.064291948
zjZ12fPRKjS9CxXpvDjE/Q==,08/08/2025,44,3.730555556,0.509722222,51.52983927,-0.052918668
WeLFt3B5SW75xnrOhQg72A==,22/07/2025,83,9.770555556,0.983333333,51.53877329,-0.170753486
XIyAbqjjlpReeqccMNDgoA==,23/07/2025,71,4.646111111,1.950277778,51.56971131,-0.418657165
cBSPfY+Ea80MV93ze0IaLQ==,18/07/2025,57,5.075555556,2.498611111,51.62285377,-0.460359586
vjKHphvYRsZpBVHWUSx1Kw==,21/07/2025,50,4.736111111,1.027777778,51.52293865,-0.297449229
j8RGtXjXrKs7Qb88gd0VZg==,09/08/2025,54,6.154444444,1.75,51.43495985,-0.469433657
4XC8mypcWg7fR9sCbYH3uQ==,18/07/2025,78,7.042222222,1.046111111,51.49729261,-0.058826528
+KDjIwn8zf9PNpES937MwQ==,31/07/2025,49,2.9825,0.8725,51.41964341,-0.182130493
ATSkC5U1mYJr5bliwt26fA==,01/08/2025,50,5.309444444,1.46,51.39865025,-0.025619724
SP8W7YjaOQyQBs/5+lMWQQ==,23/07/2025,81,8.028333333,1.519722222,51.60197482,-0.109781402
OtJjbT9wf/tCC0d4rzCS+g==,10/08/2025,29,2.969722222,1.361666667,51.28748651,-0.075358161
OD+ogSAG16kK60kUIAgiow==,11/08/2025,81,5.762222222,2.183055556,51.62801081,0.067913827
oQ4ONPAXptaOerUQxNbmhQ==,05/08/2025,89,6.5525,2.212777778,51.40198466,0.093886583
chA2ceb29D2UMa6mVs2voA==,31/07/2025,60,6.019722222,0.782777778,51.51509864,-0.189024117
r/qT6OsUYSKiSuClapNmmw==,18/07/2025,78,5.838888889,1.141944444,51.58749583,-0.234892666
ampNpspecbJigAB0qGIVsg==,01/08/2025,46,6.827222222,1.284444444,51.56512627,-0.313459419
0WmpJ1zthPtjGKDFYqEWDA==,25/07/2025,100,7.455,2.123888889,51.37747239,-0.054587602
Z4fCZwZ3RG9Cywtag0Id4g==,10/08/2025,37,4.354166667,0.544444444,51.57406411,-0.186256341
OGPLFMj+2LFCFUXiRpwQbw==,31/07/2025,47,4.739166667,0.680555556,51.58043562,-0.141492422
Ncw/93FW78JGOQJRShYmMA==,09/08/2025,80,8.368333333,1.028611111,51.52998239,-0.1898853
vGZ9hArT12evS9eqCIVyfg==,10/08/2025,40,4.09,0.8375,51.5950296,-0.358625973
LLpoGp/poFbVeXsW7umUQQ==,06/08/2025,70,4.109722222,0.655555556,51.46212815,-0.174027954
6budU0HUD041YOiirDMU3Q==,25/07/2025,62,9.979444444,0.983611111,51.55441038,-0.113718304
atwvQjlAUemytcodI4Rikw==,07/08/2025,72,6.811388889,0.959166667,51.49799365,-0.204238742
Y4r/oQjEhCPmSxUta54ImA==,24/07/2025,65,8.6,0.933055556,51.5253246,-0.148440265
tfPBWrCszJanqRsHRF73BQ==,08/08/2025,66,4.694166667,0.815,51.49852296,-0.196503208
9E7x71xtkxyhDFrPAJsl0A==,11/08/2025,83,8.614722222,1.148888889,51.47014945,-0.130076531
8ghHZ8YHnZHdzRjG1QWCog==,22/07/2025,91,10.47777778,1.132222222,51.45757794,-0.09010316
TBPT3tgdKaYNNXosgaou0A==,21/07/2025,68,8.738888889,0.716666667,51.52233157,-0.102000224
utwMLDCs2Zp9tLO8VpJ28g==,09/08/2025,92,7.811944444,1.616388889,51.54777485,-0.258293354
CLI1XFpL//zn8BbaweLMmg==,11/08/2025,77,5.173611111,0.836666667,51.43928781,-0.154197667
IdBEyy8XeFZFISFHKRUFPg==,25/07/2025,69,5.404722222,2.555277778,51.54800438,0.203390939
lJIChGuui5jnx3QAuTnjpQ==,23/07/2025,85,11.90944444,1.395555556,51.49584196,-0.273166313
0JT8MhNVM54X+Bk9lUtRyA==,21/07/2025,90,10.83638889,2.2575,51.37423341,-0.042267958
cjsDTsAZ7LQvsuscpmRE0g==,08/08/2025,80,5.671944444,1.038888889,51.44354005,-0.202367956
U+lc1lz5prEBx5Ew7Af7Tg==,03/08/2025,56,5.5875,1.465555556,51.43350316,-0.462151834
vSKLaj/lOJ6CnAtBCtc/ZA==,12/08/2025,65,8.981111111,0.830277778,51.54485278,-0.055869464
1QXaHv8m0+M8OH5C1oIwWg==,06/08/2025,47,5.450555556,0.981111111,51.50489443,-0.31151807
qcZ1hkOznTtsv4z9Z2Ln0g==,26/07/2025,60,4.301388889,0.7025,51.60372741,-0.199873526
v1ufKZLlMLwDKvu+cIR+lw==,22/07/2025,55,8.300833333,0.434166667,51.51091616,-0.14183144
oMCXP99euEJNXvCMQzrHig==,06/08/2025,36,4.976388889,1.122222222,51.2939562,-0.164061685
cC6Pu8RJodxiqyIJFW8S8Q==,29/07/2025,49,5.449166667,0.762222222,51.55762761,-0.218518266
GytdjCAfuEHdQm1yDqt1pA==,31/07/2025,40,5.646666667,0.390555556,51.49370046,-0.13722995
atFm8AIX6kYvnb/kKLdE7A==,05/08/2025,42,4.526944444,0.621666667,51.39981215,-0.302666551
VhjFGL14MGkEp73nLITEXg==,22/07/2025,92,5.724722222,1.149444444,51.53978958,-0.056428997
fEwm58UDkmYz2vyyFLsg4g==,19/07/2025,58,6.028055556,0.83,51.42078993,-0.128007974
JonasnnGFR1gBrkSjIQpPw==,13/08/2025,66,7.844722222,0.896388889,51.49723175,-0.095768423
4FzlTnxMIGFs0KXPWKRIkg==,24/07/2025,46,6.333611111,0.777777778,51.43523096,-0.347712262
DhfePlV9bwuQbJtaiGTXkw==,03/08/2025,30,2.727222222,2.739166667,51.65104519,-0.079986483
JAZ6E4qgX7brgntJRySCcA==,02/08/2025,57,5.980555556,1.053611111,51.52077584,-0.307669653
csbIcO3U9cI8lIOgCwfvSQ==,10/08/2025,67,4.615,1.579444444,51.43479687,0.171346596
ZdM4TTsL8oh6S0XOM8KXSg==,28/07/2025,44,2.717222222,0.664444444,51.57596112,-0.274801651
LD5xCIJT6K1Eb2h/l/QUqA==,31/07/2025,54,4.894444444,1.231666667,51.57716984,-0.343606472
bOgfCVnJWU05rySDT5g7Sw==,04/08/2025,71,7.2025,0.832222222,51.51470141,-0.183470928
FOvSN2UcKq3eWXEh74k2JA==,24/07/2025,67,8.696666667,0.632222222,51.49933949,-0.139420599
B0S/8yY5c3CRMhupmUIA0w==,23/07/2025,66,5.318333333,1.0425,51.55655925,-0.230689582
Msvmk6MESXOomk6Vo5chDw==,01/08/2025,99,7.258888889,2.285833333,51.41389604,0.049837331
J6LJcucRwTeKifxMlKD7iA==,11/08/2025,64,4.184444444,0.472222222,51.51051575,-0.148687238
oSSfgVbmrma1DZN/jneEBA==,08/08/2025,58,4.29,1.610277778,51.50958998,-0.416665374
G1twGlF71SKZizkbWZweMA==,12/08/2025,75,9.839166667,0.980833333,51.51906351,-0.057245124
0S3DX2lmSaj8EbZG7BdRXA==,26/07/2025,76,8.443055556,1.859166667,51.48056519,0.049286106
o0idUeH39AArnfW4k9c9aw==,29/07/2025,47,3.564722222,0.827777778,51.65012768,-0.307560013
ASj6sjy4RojjK7+L6rCh/g==,07/08/2025,65,7.55,2.442222222,51.53964498,0.209259109
sRcvCNtqAIE1p7wMjLA2ug==,05/08/2025,61,6.0675,2.486111111,51.66899448,-0.047247268
kV62Dn7caLPoTlKCTwoMew==,02/08/2025,98,10.61638889,1.276111111,51.53602263,-0.009941825
3SZZjI39/PYPkOobleFWTQ==,29/07/2025,35,2.19,0.610833333,51.55887467,-0.000751645
1hpYnc1CERg1D+bEPJnmlw==,30/07/2025,65,9.270277778,0.922222222,51.49601781,-0.268524349
akQK2K3F61R/UcmXt/AKCw==,19/07/2025,48,5.905833333,1.161944444,51.67101253,-0.29844472
NJPSPfjcVa9Q2qweVfQnDQ==,12/08/2025,50,7.808888889,0.925,51.60611466,-0.301907269
Va2kdFtRUzueZtLtmsqAlA==,05/08/2025,82,6.448333333,2.358333333,51.56061213,0.213276905
gO4ucvGlRngH/PgKUCdVTQ==,07/08/2025,70,8.431944444,1.590833333,51.60333104,0.029999282
eyvRxmd8u4RL/LAzZFtu+Q==,11/08/2025,69,5.638333333,2.436944444,51.64291625,-0.399138099
8NKOEOnekmsDql6sZTDK0Q==,28/07/2025,78,6.914722222,1.405555556,51.46264656,-0.247418486
Wi70zLJvR71z95LnRSDmcg==,20/07/2025,69,7.365,1.180277778,51.57677304,-0.142906532
EqpzPgFnm/iKb4bbsmN6lQ==,02/08/2025,87,7.820833333,1.174444444,51.471259,-0.060087368
QpwkvVJ7bdzHUQphNcx8Zg==,25/07/2025,55,5.982222222,0.943888889,51.55933451,0.01066238
iieuuGg8oBBG4qTiABFyow==,25/07/2025,74,6.997777778,0.924444444,51.51317259,-0.202240241
xsHVrlaZOjrvsztxJO0fwA==,23/07/2025,71,8.698333333,1.049166667,51.5327255,-0.106629163
fjWBrizY9b3TBlRiQnRa6A==,01/08/2025,67,8.514166667,2.528333333,51.34939438,0.035635533
gqCuQoEGpu5/BlZiI7xdCg==,13/08/2025,69,4.981111111,0.867222222,51.54679831,-0.225499093
ClZ4WozrITmx7ScQimkU7A==,09/08/2025,72,8.765555556,1.3775,51.43687014,-0.037553807
OgrYw2T0/q/XYVvuKqZgGg==,10/08/2025,75,6.518333333,1.606111111,51.44967799,0.063451797
qypdsUk0eHoEJD1cw21HVg==,18/07/2025,62,4.983611111,2.265277778,51.3146664,-0.256441469
1J40HVAEVsg67CH/D90uPg==,07/08/2025,72,6.191666667,1.989444444,51.35243064,-0.385350097
o14NG7UwwsrWzriQ5gESXg==,11/08/2025,64,5.891111111,1.620277778,51.36073798,-0.208231815
ywVisGJboxcx9SfdFnr64w==,13/08/2025,54,5.098333333,2.278333333,51.66259462,-0.059272247
O+4aKp6Ti1IoEUvq0ApT9g==,09/08/2025,83,5.376666667,1.528611111,51.58509512,-0.253269451
My71jM0uMEKpHCMKI9/7Hg==,23/07/2025,81,8.089722222,2.03,51.56586274,0.101841855
GXXnO30w2DUDVv3WH9BCUg==,25/07/2025,57,4.152777778,1.003333333,51.41734099,-0.131493398
fbko32mMXiGAbbOAqiGuNg==,23/07/2025,73,6.288888889,1.621388889,51.37784749,-0.311484175
6O+NUnjInpogf8lHN9GeUw==,30/07/2025,63,6.8725,1.775555556,51.40109396,-0.295699775
BGuDCN1UGcz7Z7Zt2VIuDw==,31/07/2025,51,3.826388889,1.077222222,51.42484499,0.197036743
rDzhM19X02w6GDjG77itRA==,05/08/2025,25,2.481944444,0.470833333,51.38209253,-0.297899385
5RizpbqMYBwizkyc84KD5Q==,30/07/2025,71,4.5075,1.705555556,51.33934357,-0.27488458
XOD8+mBGFwve0LiY0cWNjw==,22/07/2025,75,7.696388889,1.1575,51.45241382,-0.125758335
tbd8Ll2mnkV+WHGWazJEqw==,30/07/2025,53,4.260277778,2.621111111,51.65359258,-0.109661082
hFG/U2dJyolvlM6GNu7oTg==,12/08/2025,52,4.435833333,1.479444444,51.3411036,-0.089702083
wCR16MtrkvyEmjt1TJLALA==,19/07/2025,84,6.852777778,2.178055556,51.48375429,0.078902111
h89+V6ghFOUw1HoX8lPFjw==,01/08/2025,68,5.025277778,1.853055556,51.54893185,-0.368940897
iaRyzPHnNx8iKAaWKHFFmQ==,01/08/2025,79,7.884444444,0.96,51.54390739,-0.196579572
E+jucyZbzqabTKcGbf7VjA==,04/08/2025,82,10.42777778,1.326666667,51.5296705,-0.142717634
B4De3m2WbpoxopidPkkkbw==,10/08/2025,78,5.976111111,1.933333333,51.43489952,-0.355524431
3Kmem9vsEywVhrPEhlridA==,11/08/2025,82,7.471944444,1.156111111,51.53100446,-0.066957687
k+p99vcwvQeBjED+FIRcRQ==,01/08/2025,77,11.83805556,0.986388889,51.53139026,-0.099580578
7PoKyIHimNnrfRSGnsvTWA==,18/07/2025,76,7.166111111,2.109722222,51.60548623,0.066682502
SUWYTgu8tIEOqI1mD/1TQg==,12/08/2025,78,9.4675,1.083888889,51.54264091,-0.013269241
HzSwrUe64rTSnXcyqi2/Dw==,23/07/2025,68,5.429444444,0.8375,51.52086946,-0.186784907
EW/HST9GZwG35XX7WLv4lA==,13/08/2025,74,9.759722222,1.026944444,51.47718593,-0.125832818
XH3ZPTqv1kCJk6vNCig+xA==,24/07/2025,65,5.983333333,1.069166667,51.46465006,-0.080346144
YU4qZQjMPFyUIsGRZexzlA==,10/08/2025,82,9.248333333,1.664444444,51.40368875,-0.090377727
MbYQxaU6Tdw4IVbDdxgRdg==,04/08/2025,81,6.701388889,1.739166667,51.40531207,-0.270439558
dWpQv8/mnBUPL/TeI12szw==,12/08/2025,72,5.126944444,1.376111111,51.42138627,-0.142934613
eFYgpsvuu4iEbIM1pBz2Zg==,07/08/2025,51,4.810277778,0.734166667,51.53092915,-0.079129955
q5x3X97qPZT0Zz9a8jL82A==,20/07/2025,97,10.16361111,2.533611111,51.4719955,0.082225024
5ybUjFVwjNwzmOk2efCiVQ==,06/08/2025,88,7.855277778,1.883888889,51.65174268,-0.406190046
ReFoKwGkinGOoYD54hfLnA==,07/08/2025,51,6.223055556,1.291666667,51.4105705,-0.256530672
LlAcd6DPvHSw5sUatM8Kfw==,06/08/2025,62,6.47,2.193055556,51.6266241,-0.070788736
ewzNdlxjhO9aYW7I06Zw2A==,10/08/2025,78,7.992777778,1.572777778,51.41687504,-0.288858617
irydrdhNM2fVeAk3F1ymDg==,31/07/2025,79,6.785,1.368333333,51.59033513,-0.255134433
C6SVgQkY6uKSCKwMiVBYEA==,20/07/2025,86,5.454444444,2.942777778,51.58375273,-0.447216446
OMD/PPU8VS4L5E0rNlhk7g==,10/08/2025,76,9.328333333,1.396111111,51.49733052,-0.25121262
8oYZcXW1FH4YxQhbIUbluA==,23/07/2025,71,7.643333333,0.998055556,51.55048922,-0.174342975
Hcn1y8jDyiMaYRhSw8Jfig==,05/08/2025,87,9.213055556,2.269722222,51.57299052,0.177194042
uYBZXdZ0gdUKT2WOU7+GDQ==,18/07/2025,74,10.16444444,1.018333333,51.5229807,-0.187040495
3GXQDMSjW19mAILVB+IxTg==,29/07/2025,91,7.311388889,1.091388889,51.48854757,-0.111647714
f+xw8gbBM8pbNRz6D07i9Q==,07/08/2025,57,3.365833333,0.959444444,51.41912811,-0.129124602
1DdZlqBX34Y6pSbSPuCDug==,31/07/2025,52,3.935555556,1.839722222,51.54218678,0.219167472
NBAKsZMt+TabkiEZH1jOrw==,29/07/2025,82,10.7225,1.468611111,51.54305265,-0.055096795
5Oigl5SasF4xoUWFVS53RQ==,19/07/2025,50,4.2725,1.658333333,51.35944038,-0.011578635
XJoyi3SfMkuLu2srqCJUIQ==,31/07/2025,65,6.008611111,1.585555556,51.36307262,-0.181451031
ffvSLsMFC7uJCOScF/yp6g==,20/07/2025,84,6.868333333,1.255833333,51.44810036,-0.097402661
Fho+2CGK0i+2PtOhdqaQ8g==,23/07/2025,97,9.249166667,1.631666667,51.58045806,0.00194873
+ebDC5f5+/MXsitroQBSEQ==,11/08/2025,66,10.59555556,1.348611111,51.49969475,-0.235656901
CEZ8JkrGiejeShGwJ3rLiQ==,24/07/2025,58,5.372222222,0.763888889,51.48899713,-0.200061576
FBvE0Xy6qmES7kfUFtLupg==,25/07/2025,84,7.181111111,1.210277778,51.59899493,-0.173206897
JkVJAw0FJql112awzHGvDQ==,24/07/2025,76,7.064444444,1.846388889,51.37869446,-0.336735324
sHYcsvoUW+vLOllf+PS5UA==,13/08/2025,71,4.164722222,1.161388889,51.42072447,-0.135878003
YqqW3FBDfw5zJfs8xoaSCA==,22/07/2025,35,3.437222222,0.422222222,51.50794434,-0.138132292
kik8o7zHx09s/cGqUUlDSg==,29/07/2025,83,7.037777778,1.783055556,51.41183126,-0.345958865
NuG1s2rXNY3JNmBe2MM5/g==,19/07/2025,57,5.921944444,1.964444444,51.33526952,-0.332628348
A7PeLmyPh2PDcr4ZOopt2Q==,20/07/2025,64,8.5725,2.052777778,51.66564033,0.015628219
sihdTzUFw5jCPy5BwxoNFQ==,18/07/2025,84,6.172777778,0.956944444,51.45367731,-0.20260449
Q2EtaeD5MBnwdiphgIlODg==,31/07/2025,72,5.550555556,2.026111111,51.59421383,0.1162896
aLhxofvcVYvh+2Mqrm796A==,20/07/2025,60,8.140277778,1.390555556,51.51971786,-0.290933591
NFSZZsIOv8AF/drBIMue6A==,22/07/2025,72,6.339444444,2.189722222,51.30501374,-0.186687999
G5TRg1LA4gbhXlx+VrDyMw==,03/08/2025,71,9.843888889,1.215555556,51.51090995,0.021747567
WVwjFb05BhYiqgS0ViA2vg==,28/07/2025,60,8.134444444,1.055833333,51.54182658,-0.127898375
vbNPZS51TzAvQ1UUfmw/6g==,30/07/2025,70,6.472777778,1.931944444,51.65437402,0.033193959
RH5tBI9A/rGV2YbhzX1wug==,02/08/2025,57,5.328333333,0.785555556,51.52637033,-0.181054516
20RRpSLeD93k26rBXwcxiQ==,23/07/2025,87,9.500277778,1.745555556,51.46643816,-0.303516255
ifQodu8p+ZX+KxOzoA1ZVQ==,24/07/2025,76,4.495,1.308055556,51.41379771,-0.230433966
NavQjJCLWoFnyhnz9PQXTA==,25/07/2025,87,9.761666667,2.165277778,51.43405773,0.164062553
Os3CPUpTnWFubGkhIbxRkQ==,09/08/2025,67,4.747777778,1.486666667,51.40127822,-0.273567283
iKDxPIh4bAIIfw4CsA/QZA==,31/07/2025,64,7.121944444,0.781111111,51.48714287,-0.105817018
hvUlAL4JnbUXb8MkXmNYvw==,27/07/2025,73,6.851944444,1.013888889,51.5059236,-0.028699559
Hr2Wu9cM+T8Fbb4H7fZbtQ==,31/07/2025,67,6.093055556,0.693055556,51.47613291,-0.161443125
l5FlN0LJdF2nfeTYZuiacQ==,01/08/2025,34,3.391666667,1.198055556,51.27932723,-0.091336327
Gq84ex9U+L01NhZaBDoNag==,22/07/2025,94,5.801111111,1.49,51.62836908,-0.196070222
eOX9JiJ5Lr5QbfUwSCdtuA==,31/07/2025,72,6.450555556,1.842777778,51.42836554,-0.45231986
OXsHjU09CYZyTbnCIX3URA==,20/07/2025,82,9.0975,1.412777778,51.51683819,-0.049619046
yCo/z+HU5/JEZXG1aF9A1w==,26/07/2025,63,6.249444444,1.240277778,51.5875445,-0.10912704
VZun6IA7EhGCFbI4YRO+GA==,23/07/2025,63,7.3625,1.614166667,51.53073823,-0.283182776
fvkKNQfmMfGly+oMRQqToQ==,08/08/2025,81,5.2275,1.793611111,51.3887164,-0.261385187
0eCeCWOvnnf/qa1rW/L/Wg==,07/08/2025,78,9.393888889,1.950833333,51.48175539,0.085283592
JLuZG6GUN9YlMtZw4xXeTA==,09/08/2025,64,6.394444444,1.889444444,51.35964445,-0.464206669
kjvnUkJen31EaRgy0Dhwjw==,27/07/2025,54,4.720833333,1.954444444,51.6470979,-0.093991536
QQPkHYp07AQRVPKdfCaR5w==,26/07/2025,59,5.741944444,2.153333333,51.36248612,0.079824609
gFr9x/JUywZo8iT98zCJXg==,01/08/2025,91,6.828888889,1.382222222,51.46616502,-0.024034691
BZQ1CDnkJT1F7Qv/oUYmag==,20/07/2025,76,6.008611111,1.449166667,51.5440835,-0.126135593
oxQ7BMy82VfeZjRLzBfslw==,08/08/2025,47,3.698888889,0.629722222,51.48347114,0.028590107
tswRv2ajXVY5PRhPG4yq+A==,20/07/2025,80,7.106388889,1.091111111,51.43503338,-0.164041181
+psvjJVDs5j34NQ/euv07w==,31/07/2025,54,6.531666667,1.045277778,51.6663243,-0.287940332
XMayjmXBmFKx5VFYPR/5aA==,12/08/2025,79,8.356111111,1.384166667,51.41306964,-0.205977431
e3vyeveRtXUBHKED+96+CA==,10/08/2025,71,5.005277778,1.658611111,51.59574113,0.025516541
ZwKJ0vZPv+25F5t0lxbobw==,06/08/2025,71,6.804722222,0.994722222,51.45979741,-0.221702112
jPacDjgMcg378EiaqQ8uHA==,25/07/2025,40,3.303611111,0.625555556,51.51307443,-0.027526622
X2mzoXb5YQqmQ5bNDbLsjg==,07/08/2025,51,6.264166667,1.687777778,51.35118142,0.082297965
7m8JhyUk5Guuxva6SYdJHg==,02/08/2025,95,12.72833333,1.848055556,51.38159506,-0.092900427
WcCW8CY4agWYeeYMbNwsAw==,03/08/2025,82,5.640555556,1.27,51.42508823,-0.143266238
s7ENzPnQnWGvWV56RhlmcA==,03/08/2025,67,8.893333333,1.043611111,51.50796899,-0.022209937
k5fCR72tnj9U0fWXnuQutg==,08/08/2025,78,10.10055556,1.236111111,51.55335802,-0.061308731
uPaj4bWXJAta0WwvAwyyaw==,26/07/2025,52,4.91,1.393888889,51.35431737,-0.15816759
mPsrYcx7106n++aYCgKzqA==,21/07/2025,93,10.11916667,1.393055556,51.50676387,0.012022566
/zBZUNHBGsFIBjJ1cwx8yA==,25/07/2025,72,11.29777778,1.442777778,51.51110211,-0.254755879
xoPf1IS+m9onXo+1bcYHeA==,04/08/2025,63,4.353611111,2.5925,51.59482343,-0.424806959
ZTEUlxdf+0BIcZbZkZTQGw==,31/07/2025,53,5.172777778,2.139722222,51.61640816,-0.45145702
/fu87JTH3jz1cmYxIYYLlw==,03/08/2025,72,8.598333333,0.966666667,51.54085906,-0.105305876
QA5G0qzKXkCD2OWiEku/dA==,09/08/2025,83,10.7975,1.31,51.52035581,-0.011424364
cSz7YS0p7MiXOxXGXYKkEQ==,31/07/2025,56,3.564444444,0.845277778,51.43039611,-0.14304568
vk/h2cHvQ9xbWloaysVGnQ==,03/08/2025,62,6.326666667,1.394722222,51.65591469,-0.359619693
umTR50yRKPbFYcYNSJAlTQ==,23/07/2025,66,6.045277778,0.773611111,51.47113364,-0.180225677
lQcj+ZO3h0+09V4XcNfx7Q==,31/07/2025,76,7.958611111,1.601388889,51.56013849,0.081111558
qlTLTHVT5SgssEqwqt3D1A==,18/07/2025,81,6.211666667,1.228611111,51.44759629,-0.053493575
0ZFx1EE9wbNkHi4gZ8raGw==,07/08/2025,76,6.351666667,1.643333333,51.37001138,-0.461338917
+PyOKyqECPVUfv3Y9oANgg==,20/07/2025,48,7.263888889,1.497777778,51.32987685,-0.079579258
pM4XXAxMCK4ZGB5QhWpn4w==,28/07/2025,29,4.129166667,0.337222222,51.4741355,-0.012833671
miZksdUwylO2WRKvEfyQuw==,25/07/2025,72,4.764166667,2.060277778,51.59411016,-0.359856446
TDj1SngKEy9uLaM3WI9clA==,05/08/2025,39,5.403611111,0.441944444,51.51733669,-0.082741245
FJdlcUF6MJDEEXDTRF3Q4A==,05/08/2025,67,6.151944444,1.914722222,51.43061972,-0.459720037
5yXCCX4m/P+jrnB19vzJKg==,27/07/2025,54,4.338055556,1.097777778,51.63338548,-0.144531675
0UCyw1lDyFNPzVAXtce2vw==,07/08/2025,57,5.4075,0.785555556,51.59087759,-0.15796834
d/rWzVZ4+cGSvdAo3MeFiQ==,04/08/2025,80,5.163055556,2.381388889,51.50872347,-0.437089826
v/aTEpYCby+SQqktX1TcWg==,06/08/2025,97,8.68,1.326944444,51.51299885,-0.016130823
chdrv6xUlJzTomwBrTNvvg==,19/07/2025,78,5.8825,2.296666667,51.59373381,-0.405896352
U7du8k6apQsnjJRRpZfktA==,19/07/2025,81,8.607222222,1.131111111,51.46252492,-0.239831559
5pfC2ZsQLEougMVQI6/iyA==,27/07/2025,84,8.4675,1.479722222,51.56262677,-0.027805255
FLl9MaT+/S24M9s30dcggw==,26/07/2025,80,5.524166667,1.507222222,51.44423649,-0.05283583
6masBngJx6NQNxSmYKvpYw==,08/08/2025,51,3.413055556,0.806944444,51.45689829,-0.079664821
JairSxZX5rwB2ImxYTptQw==,29/07/2025,98,7.278333333,2.291944444,51.4845973,0.1136169
JOuGL5y5qEGK92Nxp4m/4g==,19/07/2025,90,7.096111111,1.404722222,51.60857242,-0.251986763
G1D+hv8t97tR2FR5kMj7Rg==,08/08/2025,82,11.54583333,1.396388889,51.49546201,-0.286802249
4rknnbdz45aCumist2oZxg==,07/08/2025,56,6.346111111,1.105,51.41781481,-0.311259662
RAlBSBrsGgfBZ9kK8Rv3tA==,07/08/2025,73,10.5375,2.146111111,51.43416453,-0.457990338
kOPo0Ev5vaqks3InlbcuXw==,18/07/2025,67,9.083333333,1.6925,51.35827762,-0.436934793
wAECnfwMD3e0yJkd2Z49Mg==,27/07/2025,64,7.673333333,2.097777778,51.66135087,-0.430282437
N1cclK53i//WIEGjzlnRZw==,04/08/2025,74,6.046666667,1.689722222,51.44393263,0.06077723
OV5loD2qEWsgJ93XATPYBg==,07/08/2025,76,6.771944444,2.228888889,51.53830637,-0.45735912
41tnUMjaXmWYIxZKMKjqkQ==,24/07/2025,82,10.76305556,1.293611111,51.51397051,0.025419979
J/RUO3HkQeCXAPRkxARL2A==,04/08/2025,47,3.645,0.728333333,51.56342118,-0.049672385
zuBKQKhcqmKLGSv0CuiJng==,05/08/2025,77,7.105833333,1.264722222,51.46015339,-0.118310563
2FMuBsfwZn23rdOSaw4EBg==,01/08/2025,104,8.58,1.694722222,51.48787899,0.033132402
M9sRIogtxkGBEQJ16BvW0g==,22/07/2025,52,5.5175,2.273611111,51.29437977,-0.074788409
y4hos5fWBd+ZJ0F36nLvnQ==,18/07/2025,71,6.248888889,1.411388889,51.40417561,-0.298070073
VfYw72T9nrMAaxH30ZLzEQ==,25/07/2025,69,6.413888889,1.794722222,51.34038065,-0.140347141
YI9HMghG8pekIFWysIHPcg==,03/08/2025,84,7.549722222,1.145555556,51.55963891,-0.201163731
oye9aT7zJFY2N78jC+yLjw==,19/07/2025,67,4.821944444,1.006388889,51.42605932,-0.169893112
ouej3pa2RxmtFAwtZZK3Xw==,30/07/2025,67,5.964166667,0.821666667,51.44981111,-0.152670422
8TDkyjX29/j+HdzlLH3mnA==,23/07/2025,70,6.092222222,0.976388889,51.48421132,-0.104526205
HnsMPKRRor1I4Tjsevbfow==,11/08/2025,81,9.019166667,1.171944444,51.49979786,-0.072182302
BSjxbo+G8T94SyDLU0cF0g==,21/07/2025,108,9.076111111,1.710277778,51.47979663,0.032667157
+R/FKRk2x9UM66pRTF8lsg==,20/07/2025,88,9.986666667,1.969444444,51.46828159,-0.353287955
YJHP8UaqfqsETFpNvkWLnQ==,09/08/2025,64,6.369722222,1.603333333,51.66100538,-0.31026737
vWipoMHc4n4CMjQPOTWYWA==,24/07/2025,31,2.648611111,1.323333333,51.5508786,0.219850866
YemJ2XV/7E3TwQ3Ed5ItjQ==,04/08/2025,95,12.04527778,1.157222222,51.50514965,-0.006240891
9BoHPoqk2MBcBtXy01HxQw==,27/07/2025,66,8.842777778,1.085,51.51956723,-0.274344039
